Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779877047,100,,Aggregated,2.400000,1.000000,1500,4400,6000,6600,14000,23000,30000,30000,30000,30000,30000,310,17,1500,4817.153490467792,2.3726249964965973,30212.008708000212,1130.0451612903225
1779877048,100,,Aggregated,2.800000,1.300000,1500,4400,6000,6600,14000,23000,30000,30000,30000,30000,30000,311,17,1500,4803.152914803903,2.3726249964965973,30212.008708000212,1126.411575562701
1779877049,100,,Aggregated,2.800000,1.300000,1500,4400,6000,6600,14000,23000,30000,30000,30000,30000,30000,311,17,1500,4803.152914803903,2.3726249964965973,30212.008708000212,1126.411575562701
1779877050,100,,Aggregated,3.000000,1.500000,1500,4400,6000,6600,14000,23000,30000,30000,30000,30000,30000,312,18,1300,4788.540698862221,2.3726249964965973,30212.008708000212,1122.801282051282
1779877051,100,,Aggregated,2.800000,1.400000,1500,4400,6000,6600,14000,23000,30000,30000,30000,30000,30000,314,18,1300,4796.702664156093,2.3726249964965973,30212.008708000212,1117.2675159235669
1779877052,100,,Aggregated,2.600000,1.300000,1300,4400,6000,6600,14000,23000,30000,30000,30000,30000,30000,315,19,1300,4781.5010838730495,2.3726249964965973,30212.008708000212,1113.720634920635
1779877053,100,,Aggregated,2.600000,1.300000,1300,4400,6000,6600,14000,23000,30000,30000,30000,30000,30000,315,19,1300,4781.5010838730495,2.3726249964965973,30212.008708000212,1113.720634920635
1779877054,100,,Aggregated,1.400000,0.800000,1200,4400,6000,6600,14000,23000,30000,30000,30000,30000,30000,317,21,1200,4752.48531375714,2.3726249964965973,30212.008708000212,1106.6940063091483
1779877055,100,,Aggregated,1.500000,0.900000,1200,4400,6000,6600,14000,23000,30000,30000,30000,30000,30000,319,23,1200,4816.983214614452,2.3726249964965973,30212.008708000212,1167.1630094043887
1779877056,100,,Aggregated,1.500000,0.900000,1200,4400,6000,6600,14000,23000,30000,30000,30000,30000,30000,319,23,1200,4816.983214614452,2.3726249964965973,30212.008708000212,1167.1630094043887
1779877057,100,,Aggregated,0.900000,0.600000,1200,4400,6000,6600,14000,23000,30000,30000,30000,30000,30000,325,29,1200,4820.48669808619,2.3726249964965973,30212.008708000212,1211.7784615384614
1779877058,100,,Aggregated,0.900000,0.600000,1200,4400,6000,6600,14000,23000,30000,30000,30000,30000,30000,331,33,1200,4844.928538652594,2.3726249964965973,30212.008708000212,1192.882175226586
1779877059,100,,Aggregated,1.100000,0.800000,1200,4400,6000,6600,14000,23000,30000,30000,30000,30000,30000,332,34,1200,4830.360412783169,2.3726249964965973,30212.008708000212,1189.289156626506
1779877060,100,,Aggregated,1.600000,1.400000,1200,4400,6000,6600,14000,24000,30000,30000,30000,30000,30000,335,35,1200,4875.994695277646,2.3726249964965973,30212.008708000212,1180.155223880597
1779877061,100,,Aggregated,1.600000,1.400000,1200,4400,6000,6600,14000,24000,30000,30000,30000,30000,30000,335,35,1200,4875.994695277646,2.3726249964965973,30212.008708000212,1180.155223880597
1779877062,100,,Aggregated,2.200000,1.800000,1200,4400,6000,6600,14000,24000,30000,30000,30000,30000,30000,337,36,1200,4847.442522136541,2.3726249964965973,30212.008708000212,1173.1513353115727
1779877063,100,,Aggregated,2.300000,1.700000,1200,4400,6000,6600,15000,24000,30000,30000,30000,30000,30000,339,36,1200,4875.413613699158,2.3726249964965973,30212.008708000212,1167.7286135693216
1779877064,100,,Aggregated,2.300000,1.700000,1200,4400,6000,6600,15000,24000,30000,30000,30000,30000,30000,339,36,1200,4875.413613699158,2.3726249964965973,30212.008708000212,1167.7286135693216
1779877065,100,,Aggregated,2.300000,1.700000,1200,4400,6000,6600,15000,24000,30000,30000,30000,30000,30000,339,36,1200,4875.413613699158,2.3726249964965973,30212.008708000212,1167.7286135693216
1779877066,100,,Aggregated,2.300000,1.700000,1200,4400,6000,6600,15000,24000,30000,30000,30000,30000,30000,339,36,1200,4875.413613699158,2.3726249964965973,30212.008708000212,1167.7286135693216
1779877067,100,,Aggregated,2.200000,1.500000,1200,4400,6000,6600,15000,24000,30000,30000,30000,30000,30000,340,36,1200,4861.0988933912195,2.3726249964965973,30212.008708000212,1164.2941176470588
1779877068,100,,Aggregated,2.000000,1.300000,1200,4300,6000,6600,14000,23000,30000,30000,30000,30000,30000,343,37,1200,4818.624445344066,2.3726249964965973,30212.008708000212,1154.1107871720117
